"state_name","district_name","crop","production","area_rounded"
"Tamil Nadu","THIRUVALLUR","Bajra","1716","752"
"Tamil Nadu","THIRUVALLUR","Castor seed","1","3"
"Tamil Nadu","THIRUVALLUR","Groundnut","6067","1976"
"Tamil Nadu","THIRUVALLUR","Horse-gram","10","13"
"Tamil Nadu","THIRUVALLUR","Jowar","88","79"
"Tamil Nadu","THIRUVALLUR","Maize","170","26"
"Tamil Nadu","THIRUVALLUR","Moong(Green Gram)","56","99"
"Tamil Nadu","THIRUVALLUR","Onion","23","2"
"Tamil Nadu","THIRUVALLUR","Ragi","416","152"
"Tamil Nadu","THIRUVALLUR","Rice","451522","95827"
"Tamil Nadu","THIRUVALLUR","Sunflower","4","2"
"Tamil Nadu","THIRUVALLUR","Urad","387","460"
"Tamil Nadu","THIRUVALLUR","Bajra","304","152"
"Tamil Nadu","THIRUVALLUR","Groundnut","39774","7032"
"Tamil Nadu","THIRUVALLUR","Horse-gram","10","16"
"Tamil Nadu","THIRUVALLUR","Jowar","153","71"
"Tamil Nadu","THIRUVALLUR","Maize","275","55"
"Tamil Nadu","THIRUVALLUR","Moong(Green Gram)","11970","9708"
"Tamil Nadu","THIRUVALLUR","Onion","25","3"
"Tamil Nadu","THIRUVALLUR","Ragi","3268","824"
"Tamil Nadu","THIRUVALLUR","Sunflower","1","1"
"Tamil Nadu","THIRUVALLUR","Urad","952","1116"
"Tamil Nadu","THIRUVALLUR","Arhar/Tur","558","553"
"Tamil Nadu","THIRUVALLUR","Banana","29489","710"
"Tamil Nadu","THIRUVALLUR","Cashewnut","30","104"
"Tamil Nadu","THIRUVALLUR","Coconut ","7500000","971"
"Tamil Nadu","THIRUVALLUR","Dry chillies","80","293"
"Tamil Nadu","THIRUVALLUR","Garlic","6","1"
"Tamil Nadu","THIRUVALLUR","Gram","3","5"
"Tamil Nadu","THIRUVALLUR","Sugarcane","698344","7352"
"Tamil Nadu","THIRUVALLUR","Sweet potato","42","2"
"Tamil Nadu","THIRUVALLUR","Tapioca","1436","48"
"Tamil Nadu","THIRUVALLUR","Turmeric","11","3"
"Tamil Nadu","THIRUVARUR","Banana","8747","342"
"Tamil Nadu","THIRUVARUR","Sesamum","1680","2241"
"Tamil Nadu","THIRUVARUR","Tobacco","11","7"
"Tamil Nadu","THIRUVARUR","Banana","19680","408"
"Tamil Nadu","THIRUVARUR","Cashewnut","10","11"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","3650","1622"
"Tamil Nadu","THIRUVARUR","Dry chillies","10","19"
"Tamil Nadu","THIRUVARUR","Groundnut","1650","667"
"Tamil Nadu","THIRUVARUR","Maize","50","19"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","2620","13265"
"Tamil Nadu","THIRUVARUR","Pulses total","7090","38957"
"Tamil Nadu","THIRUVARUR","Rice","285510","168205"
"Tamil Nadu","THIRUVARUR","Sugarcane","2287000","3669"
"Tamil Nadu","THIRUVARUR","Sweet potato","70","5"
"Tamil Nadu","THIRUVARUR","Tapioca","5030","134"
"Tamil Nadu","THIRUVARUR","Total foodgrain","292650","207181"
"Tamil Nadu","THIRUVARUR","Turmeric","30","5"
"Tamil Nadu","THIRUVARUR","Urad","4470","25691"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","3759","1642"
"Tamil Nadu","THIRUVARUR","Groundnut","4866","1819"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","6141","17749"
"Tamil Nadu","THIRUVARUR","Pulses total","24173","71258"
"Tamil Nadu","THIRUVARUR","Rice","618912","179042"
"Tamil Nadu","THIRUVARUR","Sesamum","890","3410"
"Tamil Nadu","THIRUVARUR","Total foodgrain","64308","250300"
"Tamil Nadu","THIRUVARUR","Urad","18032","53509"
"Tamil Nadu","THIRUVARUR","Banana","16417","564"
"Tamil Nadu","THIRUVARUR","Sugarcane","383660","3126"
"Tamil Nadu","THIRUVARUR","Tapioca","3454","93"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","3296","1574"
"Tamil Nadu","THIRUVARUR","Groundnut","4353","1844"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","6671","17556"
"Tamil Nadu","THIRUVARUR","Rice","470163","163289"
"Tamil Nadu","THIRUVARUR","Sesamum","2660","4788"
"Tamil Nadu","THIRUVARUR","Urad","18835","51886"
"Tamil Nadu","THIRUVARUR","Banana","8747","342"
"Tamil Nadu","THIRUVARUR","Cashewnut","5","16"
"Tamil Nadu","THIRUVARUR","Guar seed","19291","2174"
"Tamil Nadu","THIRUVARUR","Sugarcane","198369","2174"
"Tamil Nadu","THIRUVARUR","Tapioca","5145","145"
"Tamil Nadu","THIRUVARUR","Tobacco","11","7"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","4384","2027"
"Tamil Nadu","THIRUVARUR","Groundnut","2068","878"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","12022","39286"
"Tamil Nadu","THIRUVARUR","Rice","554654","181379"
"Tamil Nadu","THIRUVARUR","Sesamum","715","1593"
"Tamil Nadu","THIRUVARUR","Urad","33517","92334"
"Tamil Nadu","THIRUVARUR","Banana","8696","340"
"Tamil Nadu","THIRUVARUR","Cashewnut",,"1"
"Tamil Nadu","THIRUVARUR","Dry chillies","7","12"
"Tamil Nadu","THIRUVARUR","Sugarcane","213334","2338"
"Tamil Nadu","THIRUVARUR","Tapioca","1739","49"
"Tamil Nadu","THIRUVARUR","Arhar/Tur","30","43"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","5550","2732"
"Tamil Nadu","THIRUVARUR","Groundnut","2290","1330"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","4270","22903"
"Tamil Nadu","THIRUVARUR","Ragi","1","1"
"Tamil Nadu","THIRUVARUR","Rice","460110","174722"
"Tamil Nadu","THIRUVARUR","Sesamum","1790","3439"
"Tamil Nadu","THIRUVARUR","Urad","14140","44742"
"Tamil Nadu","THIRUVARUR","Sugarcane","174100","1738"
"Tamil Nadu","THIRUVARUR","Arhar/Tur","15","28"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","3243","1661"
"Tamil Nadu","THIRUVARUR","Groundnut","2340","1041"
"Tamil Nadu","THIRUVARUR","Maize","40","14"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","3327","10159"
"Tamil Nadu","THIRUVARUR","Other Kharif pulses","7","21"
"Tamil Nadu","THIRUVARUR","Rice","112183","131055"
"Tamil Nadu","THIRUVARUR","Sesamum","963","1924"
"Tamil Nadu","THIRUVARUR","Urad","6604","19549"
"Tamil Nadu","THIRUVARUR","Arecanut",,"5"
"Tamil Nadu","THIRUVARUR","Banana","11086","300"
"Tamil Nadu","THIRUVARUR","Ber","0","1"
"Tamil Nadu","THIRUVARUR","Bhindi","75","10"
"Tamil Nadu","THIRUVARUR","Bitter Gourd","0","5"
"Tamil Nadu","THIRUVARUR","Bottle Gourd","0","4"
"Tamil Nadu","THIRUVARUR","Brinjal","91","12"
"Tamil Nadu","THIRUVARUR","Cashewnut","6","21"
"Tamil Nadu","THIRUVARUR","Citrus Fruit","32","29"
"Tamil Nadu","THIRUVARUR","Coconut ","72400","4742"
"Tamil Nadu","THIRUVARUR","Cucumber","0","8"
"Tamil Nadu","THIRUVARUR","Drum Stick","0","7"
"Tamil Nadu","THIRUVARUR","Dry chillies","7","12"
"Tamil Nadu","THIRUVARUR","Jack Fruit","204","18"
"Tamil Nadu","THIRUVARUR","Lab-Lab","0","4"
"Tamil Nadu","THIRUVARUR","Mango","1324","221"
"Tamil Nadu","THIRUVARUR","Other Citrus Fruit","0","17"
"Tamil Nadu","THIRUVARUR","Other Vegetables","0","40"
"Tamil Nadu","THIRUVARUR","Papaya","0","1"
"Tamil Nadu","THIRUVARUR","Pome Fruit","42","8"
"Tamil Nadu","THIRUVARUR","Pome Granet","0","1"
"Tamil Nadu","THIRUVARUR","Pump Kin","0","3"
"Tamil Nadu","THIRUVARUR","Redish","0","1"
"Tamil Nadu","THIRUVARUR","Ribed Guard","0","2"
"Tamil Nadu","THIRUVARUR","Snak Guard","0","5"
"Tamil Nadu","THIRUVARUR","Sugarcane","149880","1632"
"Tamil Nadu","THIRUVARUR","Sweet potato","27","2"
"Tamil Nadu","THIRUVARUR","Tapioca","758","24"
"Tamil Nadu","THIRUVARUR","Tomato","12","1"
"Tamil Nadu","THIRUVARUR","Turmeric","22","6"
"Tamil Nadu","THIRUVARUR","Yam","0","3"
"Tamil Nadu","THIRUVARUR","Arhar/Tur","16","26"
"Tamil Nadu","THIRUVARUR","Castor seed","1","2"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","5152","1785"
"Tamil Nadu","THIRUVARUR","Groundnut","3130","1325"
"Tamil Nadu","THIRUVARUR","Maize","164","56"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","3088","10391"
"Tamil Nadu","THIRUVARUR","Other Kharif pulses","7","19"
"Tamil Nadu","THIRUVARUR","Ragi","21","9"
"Tamil Nadu","THIRUVARUR","Rice","169428","121437"
"Tamil Nadu","THIRUVARUR","Sesamum","1297","2694"
"Tamil Nadu","THIRUVARUR","Small millets",,"3846"
"Tamil Nadu","THIRUVARUR","Sunflower","34","26"
"Tamil Nadu","THIRUVARUR","Urad","5205","15975"
"Tamil Nadu","THIRUVARUR","Arecanut",,"5"
"Tamil Nadu","THIRUVARUR","Ash Gourd","0","4"
"Tamil Nadu","THIRUVARUR","Banana","11603","328"
"Tamil Nadu","THIRUVARUR","Ber","0","2"
"Tamil Nadu","THIRUVARUR","Bhindi","203","29"
"Tamil Nadu","THIRUVARUR","Bitter Gourd","0","6"
"Tamil Nadu","THIRUVARUR","Bottle Gourd","0","5"
"Tamil Nadu","THIRUVARUR","Brinjal","771","69"
"Tamil Nadu","THIRUVARUR","Cashewnut","7","20"
"Tamil Nadu","THIRUVARUR","Citrus Fruit","30","29"
"Tamil Nadu","THIRUVARUR","Coconut ","80800","4918"
"Tamil Nadu","THIRUVARUR","Coriander","1","3"
"Tamil Nadu","THIRUVARUR","Cucumber","0","12"
"Tamil Nadu","THIRUVARUR","Drum Stick","0","9"
"Tamil Nadu","THIRUVARUR","Dry chillies","17","32"
"Tamil Nadu","THIRUVARUR","Jack Fruit","184","19"
"Tamil Nadu","THIRUVARUR","Lab-Lab","0","5"
"Tamil Nadu","THIRUVARUR","Mango","922","222"
"Tamil Nadu","THIRUVARUR","Onion","9","1"
"Tamil Nadu","THIRUVARUR","Other Citrus Fruit","0","17"
"Tamil Nadu","THIRUVARUR","Other Vegetables","0","45"
"Tamil Nadu","THIRUVARUR","Papaya","0","2"
"Tamil Nadu","THIRUVARUR","Pome Fruit","56","8"
"Tamil Nadu","THIRUVARUR","Pome Granet","0","1"
"Tamil Nadu","THIRUVARUR","Pump Kin","0","2"
"Tamil Nadu","THIRUVARUR","Redish","0","5"
"Tamil Nadu","THIRUVARUR","Ribed Guard","0","4"
"Tamil Nadu","THIRUVARUR","Snak Guard","0","6"
"Tamil Nadu","THIRUVARUR","Sugarcane","179462","1765"
"Tamil Nadu","THIRUVARUR","Sweet potato","29","2"
"Tamil Nadu","THIRUVARUR","Tapioca","4582","136"
"Tamil Nadu","THIRUVARUR","Tomato","10","1"
"Tamil Nadu","THIRUVARUR","Turmeric","25","6"
"Tamil Nadu","THIRUVARUR","Arhar/Tur","1","1"
"Tamil Nadu","THIRUVARUR","Castor seed",,"1"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","4245","3035"
"Tamil Nadu","THIRUVARUR","Groundnut","2892","1160"
"Tamil Nadu","THIRUVARUR","Maize","27","9"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","6851","27053"
"Tamil Nadu","THIRUVARUR","Other Kharif pulses","1","4"
"Tamil Nadu","THIRUVARUR","Ragi","9","4"
"Tamil Nadu","THIRUVARUR","Rice","239805","148608"
"Tamil Nadu","THIRUVARUR","Sesamum","315","1106"
"Tamil Nadu","THIRUVARUR","Sunflower","111","104"
"Tamil Nadu","THIRUVARUR","Urad","10235","39341"
"Tamil Nadu","THIRUVARUR","Arecanut","7","5"
"Tamil Nadu","THIRUVARUR","Banana","14697","346"
"Tamil Nadu","THIRUVARUR","Cashewnut","6","16"
"Tamil Nadu","THIRUVARUR","Coconut ","47400","4921"
"Tamil Nadu","THIRUVARUR","Coriander",,"1"
"Tamil Nadu","THIRUVARUR","Dry chillies","15","22"
"Tamil Nadu","THIRUVARUR","Onion","10","1"
"Tamil Nadu","THIRUVARUR","Sugarcane","201877","1834"
"Tamil Nadu","THIRUVARUR","Sweet potato","30","2"
"Tamil Nadu","THIRUVARUR","Tapioca","2765","67"
"Tamil Nadu","THIRUVARUR","Turmeric","22","4"
"Tamil Nadu","THIRUVARUR","Castor seed",,"1"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","1207","1431"
"Tamil Nadu","THIRUVARUR","Groundnut","4841","1847"
"Tamil Nadu","THIRUVARUR","Maize",,"18"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","3355","24214"
"Tamil Nadu","THIRUVARUR","Ragi","4","2"
"Tamil Nadu","THIRUVARUR","Rice","243450","156098"
"Tamil Nadu","THIRUVARUR","Sannhamp",,"1"
"Tamil Nadu","THIRUVARUR","Sesamum","900","2314"
"Tamil Nadu","THIRUVARUR","Small millets","2","2"
"Tamil Nadu","THIRUVARUR","Sunflower","2","2"
"Tamil Nadu","THIRUVARUR","Urad","8257","41090"
"Tamil Nadu","THIRUVARUR","Arecanut","5","6"
"Tamil Nadu","THIRUVARUR","Banana","20624","420"
"Tamil Nadu","THIRUVARUR","Cashewnut","2","5"
"Tamil Nadu","THIRUVARUR","Coconut ","559","5371"
"Tamil Nadu","THIRUVARUR","Coriander",,"1"
"Tamil Nadu","THIRUVARUR","Dry chillies","5","7"
"Tamil Nadu","THIRUVARUR","Sugarcane","385581","3683"
"Tamil Nadu","THIRUVARUR","Sweet potato","104","5"
"Tamil Nadu","THIRUVARUR","Tapioca","5350","140"
"Tamil Nadu","THIRUVARUR","Turmeric","28","5"
"Tamil Nadu","THIRUVARUR","Rice","586375","176900"
"Tamil Nadu","THIRUVARUR","Arecanut","7","5"
"Tamil Nadu","THIRUVARUR","Banana","19665","367"
"Tamil Nadu","THIRUVARUR","Cashewnut","2","5"
"Tamil Nadu","THIRUVARUR","Coconut ","1099","5377"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","814","564"
"Tamil Nadu","THIRUVARUR","Dry chillies","5","7"
"Tamil Nadu","THIRUVARUR","Groundnut","5844","2293"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","12061","30918"
"Tamil Nadu","THIRUVARUR","Sesamum","1330","1855"
"Tamil Nadu","THIRUVARUR","Sugarcane","350333","2853"
"Tamil Nadu","THIRUVARUR","Sweet potato","50","3"
"Tamil Nadu","THIRUVARUR","Tapioca","1695","42"
"Tamil Nadu","THIRUVARUR","Turmeric","23","4"
"Tamil Nadu","THIRUVARUR","Urad","22434","51575"
"Tamil Nadu","THIRUVARUR","Rice","311306","151629"
"Tamil Nadu","THIRUVARUR","Arecanut","8","4"
"Tamil Nadu","THIRUVARUR","Banana","22390","469"
"Tamil Nadu","THIRUVARUR","Cashewnut","2","3"
"Tamil Nadu","THIRUVARUR","Coconut ","1263","5374"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","1581","982"
"Tamil Nadu","THIRUVARUR","Dry chillies","5","9"
"Tamil Nadu","THIRUVARUR","Groundnut","17349","7888"
"Tamil Nadu","THIRUVARUR","Jowar","9","6"
"Tamil Nadu","THIRUVARUR","Maize","32","6"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","4910","36329"
"Tamil Nadu","THIRUVARUR","Sesamum","1504","2774"
"Tamil Nadu","THIRUVARUR","Sugarcane","245295","2281"
"Tamil Nadu","THIRUVARUR","Sunflower","8","5"
"Tamil Nadu","THIRUVARUR","Tapioca","8736","207"
"Tamil Nadu","THIRUVARUR","Turmeric","21","4"
"Tamil Nadu","THIRUVARUR","Urad","11132","53718"
"Tamil Nadu","THIRUVARUR","Rice","206611","178040"
"Tamil Nadu","THIRUVARUR","Small millets",,"1"
"Tamil Nadu","THIRUVARUR","Arecanut","8","4"
"Tamil Nadu","THIRUVARUR","Banana","17870","402"
"Tamil Nadu","THIRUVARUR","Cashewnut","2","3"
"Tamil Nadu","THIRUVARUR","Coconut ","953000","5366"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","1054","493"
"Tamil Nadu","THIRUVARUR","Dry chillies","7","11"
"Tamil Nadu","THIRUVARUR","Groundnut","2457","1223"
"Tamil Nadu","THIRUVARUR","Maize","6","1"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","1952","30838"
"Tamil Nadu","THIRUVARUR","Sesamum","369","1026"
"Tamil Nadu","THIRUVARUR","Sugarcane","251727","2370"
"Tamil Nadu","THIRUVARUR","Sunflower","1","1"
"Tamil Nadu","THIRUVARUR","Tapioca","8279","227"
"Tamil Nadu","THIRUVARUR","Turmeric","12","4"
"Tamil Nadu","THIRUVARUR","Urad","10290","41360"
"Tamil Nadu","THIRUVARUR","Rice","483125","166252"
"Tamil Nadu","THIRUVARUR","Arecanut","4","2"
"Tamil Nadu","THIRUVARUR","Banana","16425","382"
"Tamil Nadu","THIRUVARUR","Cashewnut","2","3"
"Tamil Nadu","THIRUVARUR","Coconut ","76900","5314"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","996","469"
"Tamil Nadu","THIRUVARUR","Dry chillies","4","8"
"Tamil Nadu","THIRUVARUR","Groundnut","6832","1880"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","9959","34789"
"Tamil Nadu","THIRUVARUR","Sesamum","367","1420"
"Tamil Nadu","THIRUVARUR","Sugarcane","171958","1695"
"Tamil Nadu","THIRUVARUR","Tapioca","7307","212"
"Tamil Nadu","THIRUVARUR","Turmeric","10","2"
"Tamil Nadu","THIRUVARUR","Urad","15351","44181"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","2495","880"
"Tamil Nadu","THIRUVARUR","Groundnut","9537","1892"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","8960","37662"
"Tamil Nadu","THIRUVARUR","Rice","285589","160237"
"Tamil Nadu","THIRUVARUR","Urad","12540","56051"
"Tamil Nadu","THIRUVARUR","Sugarcane","91711","846"
"Tamil Nadu","THIRUVARUR","Groundnut","44","20"
"Tamil Nadu","THIRUVARUR","Rice","789997","186307"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","4615","1254"
"Tamil Nadu","THIRUVARUR","Groundnut","22996","4073"
"Tamil Nadu","THIRUVARUR","Maize","20","3"
"Tamil Nadu","THIRUVARUR","Arecanut","5","2"
"Tamil Nadu","THIRUVARUR","Banana","18439","422"
"Tamil Nadu","THIRUVARUR","Cashewnut","1","3"
"Tamil Nadu","THIRUVARUR","Coconut ","106300000","4916"
"Tamil Nadu","THIRUVARUR","Dry chillies","7","15"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","11460","35761"
"Tamil Nadu","THIRUVARUR","Onion","13","1"
"Tamil Nadu","THIRUVARUR","Sugarcane","61667","548"
"Tamil Nadu","THIRUVARUR","Tapioca","4708","125"
"Tamil Nadu","THIRUVARUR","Turmeric","44","8"
"Tamil Nadu","THIRUVARUR","Urad","19100","44262"
"Tamil Nadu","THIRUVARUR","Arhar/Tur","8","10"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","2417","1320"
"Tamil Nadu","THIRUVARUR","Groundnut","10729","3334"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","5340","11621"
"Tamil Nadu","THIRUVARUR","Rice","192843","158904"
"Tamil Nadu","THIRUVARUR","Urad","6765","13153"
"Tamil Nadu","THIRUVARUR","Sugarcane","57898","593"
"Tamil Nadu","THIRUVARUR","Rice","820538","174366"
"Tamil Nadu","THIRUVARUR","Urad","487","580"
"Tamil Nadu","THIRUVARUR","Cotton(lint)","9189","3676"
"Tamil Nadu","THIRUVARUR","Groundnut","17733","3394"
"Tamil Nadu","THIRUVARUR","Jowar","2","1"
"Tamil Nadu","THIRUVARUR","Maize","5","1"
"Tamil Nadu","THIRUVARUR","Moong(Green Gram)","56184","52575"
"Tamil Nadu","THIRUVARUR","Urad","60610","58178"
"Tamil Nadu","THIRUVARUR","Arecanut","3","2"
"Tamil Nadu","THIRUVARUR","Arhar/Tur","2","2"
"Tamil Nadu","THIRUVARUR","Banana","14911","359"
"Tamil Nadu","THIRUVARUR","Cashewnut","1","3"
"Tamil Nadu","THIRUVARUR","Coconut ","68500000","4787"
"Tamil Nadu","THIRUVARUR","Dry chillies","2","8"
"Tamil Nadu","THIRUVARUR","Sugarcane","52098","503"
"Tamil Nadu","THIRUVARUR","Tapioca","4548","152"
"Tamil Nadu","TIRUCHIRAPPALLI","Banana","392293","11005"
"Tamil Nadu","TIRUCHIRAPPALLI","Horse-gram","530","1034"
"Tamil Nadu","TIRUCHIRAPPALLI","Onion","22770","2821"
"Tamil Nadu","TIRUCHIRAPPALLI","Sesamum","670","932"
"Tamil Nadu","TIRUCHIRAPPALLI","Small millets","1370","1434"
"Tamil Nadu","TIRUCHIRAPPALLI","Arhar/Tur","750","1659"
"Tamil Nadu","TIRUCHIRAPPALLI","Bajra","4800","5020"
"Tamil Nadu","TIRUCHIRAPPALLI","Banana","564660","8909"
"Tamil Nadu","TIRUCHIRAPPALLI","Cashewnut","120","718"
"Tamil Nadu","TIRUCHIRAPPALLI","Castor seed","140","430"
"Tamil Nadu","TIRUCHIRAPPALLI","Coriander","540","2358"
"Tamil Nadu","TIRUCHIRAPPALLI","Cotton(lint)","22580","10825"
"Tamil Nadu","TIRUCHIRAPPALLI","Dry chillies","1620","2456"
"Tamil Nadu","TIRUCHIRAPPALLI","Gram","50","77"
"Tamil Nadu","TIRUCHIRAPPALLI","Groundnut","20130","14274"
"Tamil Nadu","TIRUCHIRAPPALLI","Jowar","39930","39415"
"Tamil Nadu","TIRUCHIRAPPALLI","Maize","10","6"
"Tamil Nadu","TIRUCHIRAPPALLI","Moong(Green Gram)","210","598"
"Tamil Nadu","TIRUCHIRAPPALLI","Pulses total","2690","6503"
"Tamil Nadu","TIRUCHIRAPPALLI","Ragi","370","194"
"Tamil Nadu","TIRUCHIRAPPALLI","Rice","223530","67730"
"Tamil Nadu","TIRUCHIRAPPALLI","Small millets","10","160"
"Tamil Nadu","TIRUCHIRAPPALLI","Sugarcane","5806000","4315"
"Tamil Nadu","TIRUCHIRAPPALLI","Sunflower","3520","3947"
"Tamil Nadu","TIRUCHIRAPPALLI","Sweet potato","1030","56"
"Tamil Nadu","TIRUCHIRAPPALLI","Tapioca","225530","5257"
"Tamil Nadu","TIRUCHIRAPPALLI","Total foodgrain","272710","120323"
"Tamil Nadu","TIRUCHIRAPPALLI","Turmeric","540","67"
"Tamil Nadu","TIRUCHIRAPPALLI","Urad","1000","2154"
"Tamil Nadu","TIRUCHIRAPPALLI","Arhar/Tur","2482","5705"
"Tamil Nadu","TIRUCHIRAPPALLI","Bajra","13652","8426"
"Tamil Nadu","TIRUCHIRAPPALLI","Cotton(lint)","13047","7328"
"Tamil Nadu","TIRUCHIRAPPALLI","Groundnut","55803","31029"
"Tamil Nadu","TIRUCHIRAPPALLI","Horse-gram","950","1896"
"Tamil Nadu","TIRUCHIRAPPALLI","Jowar","50923","53154"
"Tamil Nadu","TIRUCHIRAPPALLI","Maize","40","34"
"Tamil Nadu","TIRUCHIRAPPALLI","Mesta","467","100"
"Tamil Nadu","TIRUCHIRAPPALLI","Moong(Green Gram)","1726","3618"
"Tamil Nadu","TIRUCHIRAPPALLI","Pulses total","13550","29957"
"Tamil Nadu","TIRUCHIRAPPALLI","Ragi","528","238"
"Tamil Nadu","TIRUCHIRAPPALLI","Rice","244008","70659"
"Tamil Nadu","TIRUCHIRAPPALLI","Sesamum","5364","9535"
"Tamil Nadu","TIRUCHIRAPPALLI","Small millets","800","1200"
"Tamil Nadu","TIRUCHIRAPPALLI","Sunflower","3353","2428"
"Tamil Nadu","TIRUCHIRAPPALLI","Total foodgrain","32667","165476"
"Tamil Nadu","TIRUCHIRAPPALLI","Urad","8013","16386"
"Tamil Nadu","TIRUCHIRAPPALLI","Gram","27","38"
"Tamil Nadu","TIRUCHIRAPPALLI","Banana","847531","13372"
"Tamil Nadu","TIRUCHIRAPPALLI","Black pepper","1","4"
"Tamil Nadu","TIRUCHIRAPPALLI","Cashewnut","158","776"
"Tamil Nadu","TIRUCHIRAPPALLI","Castor seed","479","1724"
"Tamil Nadu","TIRUCHIRAPPALLI","Coriander","1069","4760"
"Tamil Nadu","TIRUCHIRAPPALLI","Dry chillies","1533","2330"
"Tamil Nadu","TIRUCHIRAPPALLI","Onion","27316","3582"
"Tamil Nadu","TIRUCHIRAPPALLI","Sugarcane","1899500","13204"
"Tamil Nadu","TIRUCHIRAPPALLI","Sweet potato","2731","152"
"Tamil Nadu","TIRUCHIRAPPALLI","Tapioca","235183","5482"
"Tamil Nadu","TIRUCHIRAPPALLI","Turmeric","1062","131"
"Tamil Nadu","TIRUCHIRAPPALLI","Arhar/Tur","1740","3525"
"Tamil Nadu","TIRUCHIRAPPALLI","Bajra","6835","7247"
"Tamil Nadu","TIRUCHIRAPPALLI","Castor seed","419","1237"
"Tamil Nadu","TIRUCHIRAPPALLI","Cotton(lint)","9562","5698"
"Tamil Nadu","TIRUCHIRAPPALLI","Groundnut","38672","26249"
"Tamil Nadu","TIRUCHIRAPPALLI","Horse-gram","841","1983"
"Tamil Nadu","TIRUCHIRAPPALLI","Jowar","42088","59485"
"Tamil Nadu","TIRUCHIRAPPALLI","Korra","137","188"
"Tamil Nadu","TIRUCHIRAPPALLI","Maize","399","333"
"Tamil Nadu","TIRUCHIRAPPALLI","Mesta","163","35"
"Tamil Nadu","TIRUCHIRAPPALLI","Moong(Green Gram)","1775","3268"
"Tamil Nadu","TIRUCHIRAPPALLI","Ragi","812","705"
"Tamil Nadu","TIRUCHIRAPPALLI","Rice","309928","75636"
"Tamil Nadu","TIRUCHIRAPPALLI","Sesamum","6005","8772"
"Tamil Nadu","TIRUCHIRAPPALLI","Sunflower","3350","3157"
"Tamil Nadu","TIRUCHIRAPPALLI","Urad","9592","18517"
"Tamil Nadu","TIRUCHIRAPPALLI","Varagu","5270","3707"
"Tamil Nadu","TIRUCHIRAPPALLI","Gram","85","135"
"Tamil Nadu","TIRUCHIRAPPALLI","Samai","411","559"
"Tamil Nadu","TIRUCHIRAPPALLI","Banana","392293","11005"
"Tamil Nadu","TIRUCHIRAPPALLI","Cashewnut","261","892"
"Tamil Nadu","TIRUCHIRAPPALLI","Coriander","271","1164"
"Tamil Nadu","TIRUCHIRAPPALLI","Dry chillies","1644","3335"
"Tamil Nadu","TIRUCHIRAPPALLI","Guar seed","67957","6241"
"Tamil Nadu","TIRUCHIRAPPALLI","Onion","22770","2821"
"Tamil Nadu","TIRUCHIRAPPALLI","Sugarcane","698801","6241"
"Tamil Nadu","TIRUCHIRAPPALLI","Sweet potato","570","47"
"Tamil Nadu","TIRUCHIRAPPALLI","Tapioca","176513","4155"
"Tamil Nadu","TIRUCHIRAPPALLI","Turmeric","1217","205"
"Tamil Nadu","TIRUCHIRAPPALLI","Arhar/Tur","1739","3523"
"Tamil Nadu","TIRUCHIRAPPALLI","Bajra","8326","7087"
"Tamil Nadu","TIRUCHIRAPPALLI","Castor seed","526","1553"
"Tamil Nadu","TIRUCHIRAPPALLI","Cotton(lint)","12300","7083"
"Tamil Nadu","TIRUCHIRAPPALLI","Groundnut","39109","27074"
"Tamil Nadu","TIRUCHIRAPPALLI","Horse-gram","824","1915"
"Tamil Nadu","TIRUCHIRAPPALLI","Jowar","36670","49749"
"Tamil Nadu","TIRUCHIRAPPALLI","Maize","1516","1265"
